Date,Dollar_Rate
"Jun 20, 1988",13.82
"Jun 17, 1988",13.85
"Jun 16, 1988",13.76
"Jun 15, 1988",13.77
"Jun 14, 1988",13.68
"Jun 13, 1988",13.61
"Jun 10, 1988",13.62
"Jun 09, 1988",13.59
"Jun 08, 1988",13.58
"Jun 07, 1988",13.6
"Jun 06, 1988",13.6
"Jun 03, 1988",13.58
"Jun 02, 1988",13.59
"Jun 01, 1988",13.51
"May 31, 1988",13.47
"May 27, 1988",13.39
"May 26, 1988",13.39
"May 25, 1988",13.39
"May 24, 1988",13.34
"May 23, 1988",13.36
"May 20, 1988",13.37
"May 19, 1988",13.33
"May 18, 1988",13.31
"May 17, 1988",13.33
"May 16, 1988",13.26
"May 13, 1988",13.25
"May 12, 1988",13.28
"May 11, 1988",13.24
"May 10, 1988",13.26
"May 09, 1988",13.25
"May 06, 1988",13.28
"May 05, 1988",13.27
"May 04, 1988",13.28
"May 03, 1988",13.28
"May 02, 1988",13.3
"Apr 29, 1988",13.21
"Apr 28, 1988",13.22
"Apr 27, 1988",13.27
"Apr 26, 1988",13.2
"Apr 25, 1988",13.23
"Apr 22, 1988",13.2
"Apr 21, 1988",13.16
"Apr 20, 1988",13.16
"Apr 19, 1988",13.17
"Apr 18, 1988",13.1
"Apr 15, 1988",13.12
"Apr 14, 1988",13.2
"Apr 13, 1988",13.26
"Apr 12, 1988",13.22
"Apr 11, 1988",13.17
"Apr 08, 1988",13.12
"Apr 07, 1988",13.16
"Apr 06, 1988",13.09
"Apr 05, 1988",13.09
"Apr 04, 1988",12.96
"Apr 01, 1988",13
"Mar 31, 1988",12.96
"Mar 30, 1988",13.05
"Mar 29, 1988",12.96
"Mar 28, 1988",13
"Mar 25, 1988",13.03
"Mar 24, 1988",13.02
"Mar 23, 1988",13.02
"Mar 22, 1988",13.02
"Mar 21, 1988",13
"Mar 18, 1988",13
"Mar 17, 1988",12.94
"Mar 16, 1988",12.93
"Mar 15, 1988",12.92
"Mar 14, 1988",12.89
"Mar 11, 1988",12.9
"Mar 10, 1988",12.93
"Mar 09, 1988",12.87
"Mar 08, 1988",12.85
"Mar 07, 1988",12.97
"Mar 04, 1988",13.07
"Mar 03, 1988",13.07
"Mar 02, 1988",13.06
"Mar 01, 1988",13.06
"Feb 29, 1988",13.06
"Feb 26, 1988",13.02
"Feb 25, 1988",13.03
"Feb 24, 1988",13.03
"Feb 23, 1988",13.03
"Feb 22, 1988",13.03
"Feb 19, 1988",13.07
"Feb 18, 1988",13.07
"Feb 17, 1988",13.08
"Feb 16, 1988",13.09
"Feb 12, 1988",13.11
"Feb 11, 1988",13.04
"Feb 10, 1988",13.06
"Feb 09, 1988",13.11
"Feb 08, 1988",13.11
"Feb 05, 1988",13.06
"Feb 04, 1988",13.07
"Feb 03, 1988",13.03
"Feb 02, 1988",13.1
"Feb 01, 1988",13.1
"Jan 29, 1988",13.08
"Jan 28, 1988",13.05
"Jan 27, 1988",13.05
"Jan 26, 1988",13.04
"Jan 25, 1988",13.05
"Jan 22, 1988",13.03
"Jan 21, 1988",12.99
"Jan 20, 1988",13.04
"Jan 19, 1988",13.08
"Jan 15, 1988",13.13
"Jan 14, 1988",13.06
"Jan 13, 1988",12.99
"Jan 12, 1988",13.03
"Jan 11, 1988",13.02
"Jan 08, 1988",13.09
"Jan 07, 1988",13.05
"Jan 06, 1988",13.1
"Jan 05, 1988",12.99
"Jan 04, 1988",12.88
"Dec 31, 1987",12.75
"Dec 30, 1987",12.86
"Dec 29, 1987",12.82
"Dec 28, 1987",12.92
"Dec 24, 1987",13
"Dec 23, 1987",13
"Dec 22, 1987",12.96
"Dec 21, 1987",12.94
"Dec 18, 1987",12.9
"Dec 17, 1987",12.9
"Dec 16, 1987",12.95
"Dec 15, 1987",12.91
"Dec 14, 1987",12.89
"Dec 11, 1987",12.94
"Dec 10, 1987",12.94
"Dec 09, 1987",12.99
"Dec 08, 1987",13.05
"Dec 07, 1987",13
"Dec 04, 1987",12.95
"Dec 03, 1987",12.98
"Dec 02, 1987",12.97
"Dec 01, 1987",12.94
"Nov 30, 1987",12.89
"Nov 27, 1987",12.93
"Nov 25, 1987",13
"Nov 24, 1987",13.02
"Nov 23, 1987",12.95
"Nov 20, 1987",12.92
"Nov 19, 1987",12.96
"Nov 18, 1987",13
"Nov 17, 1987",13.04
"Nov 16, 1987",13.14
"Nov 13, 1987",13.01
"Nov 12, 1987",13.04
"Nov 10, 1987",12.86
"Nov 09, 1987",12.88
"Nov 06, 1987",12.9
"Nov 05, 1987",12.93
"Nov 04, 1987",12.99
"Nov 03, 1987",13.01
"Nov 02, 1987",13
"Oct 30, 1987",12.99
"Oct 29, 1987",13
"Oct 28, 1987",12.99
"Oct 27, 1987",12.99
"Oct 26, 1987",12.99
"Oct 23, 1987",13.02
"Oct 22, 1987",13.04
"Oct 21, 1987",13.06
"Oct 20, 1987",13.03
"Oct 19, 1987",12.99
"Oct 16, 1987",13.07
"Oct 15, 1987",13.05
"Oct 14, 1987",13.05
"Oct 13, 1987",13.08
"Oct 09, 1987",13.06
"Oct 08, 1987",13.08
"Oct 07, 1987",13.06
"Oct 06, 1987",13.06
"Oct 05, 1987",13.1
"Oct 02, 1987",13.08
"Oct 01, 1987",13.11
"Sep 30, 1987",13.11
"Sep 29, 1987",13.13
"Sep 28, 1987",13.07
"Sep 25, 1987",13.07
"Sep 24, 1987",13.03
"Sep 23, 1987",13.04
"Sep 22, 1987",13
"Sep 21, 1987",12.96
"Sep 18, 1987",12.95
"Sep 17, 1987",12.98
"Sep 16, 1987",12.99
"Sep 15, 1987",13
"Sep 14, 1987",13
"Sep 11, 1987",12.95
"Sep 10, 1987",12.96
"Sep 09, 1987",12.92
"Sep 08, 1987",12.9
"Sep 04, 1987",12.93
"Sep 03, 1987",12.94
"Sep 02, 1987",12.95
"Sep 01, 1987",12.98
"Aug 31, 1987",13.05
"Aug 28, 1987",13.05
"Aug 27, 1987",13.05
"Aug 26, 1987",13.09
"Aug 25, 1987",13.07
"Aug 24, 1987",13.06
"Aug 21, 1987",13.06
"Aug 20, 1987",13.07
"Aug 19, 1987",13.08
"Aug 18, 1987",13.04
"Aug 17, 1987",13.09
"Aug 14, 1987",13.1
"Aug 13, 1987",13.09
"Aug 12, 1987",13.1
"Aug 11, 1987",13.11
"Aug 10, 1987",13.11
"Aug 07, 1987",13.12
"Aug 06, 1987",13.09
"Aug 05, 1987",13.09
"Aug 04, 1987",13.15
"Aug 03, 1987",13.12
"Jul 31, 1987",13.11
"Jul 30, 1987",13.11
"Jul 29, 1987",13.08
"Jul 28, 1987",13.11
"Jul 27, 1987",13.09
"Jul 24, 1987",13.08
"Jul 23, 1987",13.05
"Jul 22, 1987",13.1
"Jul 21, 1987",13.11
"Jul 20, 1987",13.1
"Jul 17, 1987",13.04
"Jul 16, 1987",12.99
"Jul 15, 1987",12.96
"Jul 14, 1987",13.03
"Jul 13, 1987",12.99
"Jul 10, 1987",13
"Jul 09, 1987",12.94
"Jul 08, 1987",12.94
"Jul 07, 1987",12.9
"Jul 06, 1987",12.9
"Jul 03, 1987",12.89
"Jul 02, 1987",12.9
"Jul 01, 1987",12.87
"Jun 30, 1987",12.89
"Jun 29, 1987",12.94
"Jun 26, 1987",12.88
"Jun 25, 1987",12.87
"Jun 24, 1987",12.82
"Jun 23, 1987",12.93
"Jun 22, 1987",12.91
"Jun 19, 1987",12.85
"Jun 18, 1987",12.84
"Jun 17, 1987",12.85
"Jun 16, 1987",12.85
"Jun 15, 1987",12.86
"Jun 12, 1987",12.75
"Jun 11, 1987",12.72
"Jun 10, 1987",12.72
"Jun 09, 1987",12.75
"Jun 08, 1987",12.81
"Jun 05, 1987",12.83
"Jun 04, 1987",12.84
"Jun 03, 1987",12.81
"Jun 02, 1987",12.8
"Jun 01, 1987",12.89
"May 29, 1987",12.84
"May 28, 1987",12.85
"May 27, 1987",12.89
"May 26, 1987",12.74
"May 22, 1987",12.63
"May 21, 1987",12.63
"May 20, 1987",12.59
"May 19, 1987",12.59
"May 18, 1987",12.61
"May 15, 1987",12.62
"May 14, 1987",12.65
"May 13, 1987",12.7
"May 12, 1987",12.7
"May 11, 1987",12.66
"May 08, 1987",12.59
"May 07, 1987",12.59
"May 06, 1987",12.57
"May 05, 1987",12.61
"May 04, 1987",12.63
"May 01, 1987",12.63
"Apr 30, 1987",12.65
"Apr 29, 1987",12.72
"Apr 28, 1987",12.69
"Apr 27, 1987",12.63
"Apr 24, 1987",12.7
"Apr 23, 1987",12.8
"Apr 22, 1987",12.82
"Apr 21, 1987",12.8
"Apr 20, 1987",12.86
"Apr 17, 1987",12.84
"Apr 16, 1987",12.86
"Apr 15, 1987",12.83
"Apr 14, 1987",12.8
"Apr 13, 1987",12.86
"Apr 10, 1987",12.82
"Apr 09, 1987",12.85
"Apr 08, 1987",12.87
"Apr 07, 1987",12.85
"Apr 06, 1987",12.85
"Apr 03, 1987",12.88
"Apr 02, 1987",13
"Apr 01, 1987",12.94
"Mar 31, 1987",12.94
"Mar 30, 1987",12.85
"Mar 27, 1987",12.89
"Mar 26, 1987",12.9
"Mar 25, 1987",12.82
"Mar 24, 1987",12.79
"Mar 23, 1987",12.8
"Mar 20, 1987",12.88
"Mar 19, 1987",12.86
"Mar 18, 1987",12.85
"Mar 17, 1987",12.92
"Mar 16, 1987",12.99
"Mar 13, 1987",12.99
"Mar 12, 1987",12.93
"Mar 11, 1987",12.92
"Mar 10, 1987",12.97
"Mar 09, 1987",12.95
"Mar 06, 1987",12.98
"Mar 05, 1987",13.02
"Mar 04, 1987",13.03
"Mar 03, 1987",13.02
"Mar 02, 1987",13.02
"Feb 27, 1987",13.05
"Feb 26, 1987",13.05
"Feb 25, 1987",13.04
"Feb 24, 1987",13.04
"Feb 23, 1987",13.03
"Feb 20, 1987",13.08
"Feb 19, 1987",13.09
"Feb 18, 1987",13.04
"Feb 17, 1987",13.04
"Feb 13, 1987",13.05
"Feb 12, 1987",13.03
"Feb 11, 1987",13.04
"Feb 10, 1987",13.05
"Feb 09, 1987",13.13
"Feb 06, 1987",13.19
"Feb 05, 1987",13.12
"Feb 04, 1987",13.03
"Feb 03, 1987",13.02
"Feb 02, 1987",13.06
"Jan 30, 1987",13.04
"Jan 29, 1987",12.97
"Jan 28, 1987",12.95
"Jan 27, 1987",13.04
"Jan 26, 1987",13.02
"Jan 23, 1987",13.04
"Jan 22, 1987",13.02
"Jan 21, 1987",13.07
"Jan 20, 1987",13.05
"Jan 16, 1987",13
"Jan 15, 1987",13.01
"Jan 14, 1987",13.02
"Jan 13, 1987",13.04
"Jan 12, 1987",13.02
"Jan 09, 1987",13.05
"Jan 08, 1987",13.08
"Jan 07, 1987",13.05
"Jan 06, 1987",13.05
"Jan 05, 1987",13.05
"Jan 02, 1987",13.02
"Dec 31, 1986",13.12
"Dec 30, 1986",13.13
"Dec 29, 1986",13.13
"Dec 26, 1986",13.13
"Dec 24, 1986",13.13
"Dec 23, 1986",13.12
"Dec 22, 1986",13.13
"Dec 19, 1986",13.16
"Dec 18, 1986",13.15
"Dec 17, 1986",13.18
"Dec 16, 1986",13.17
"Dec 15, 1986",13.14
"Dec 12, 1986",13.17
"Dec 11, 1986",13.18
"Dec 10, 1986",13.16
"Dec 09, 1986",13.18
"Dec 08, 1986",13.18
"Dec 05, 1986",13.16
"Dec 04, 1986",13.14
"Dec 03, 1986",13.14
"Dec 02, 1986",13.14
"Dec 01, 1986",13.13
"Nov 28, 1986",13.1
"Nov 26, 1986",13.11
"Nov 25, 1986",13.12
"Nov 24, 1986",13.14
"Nov 21, 1986",13.16
"Nov 20, 1986",13.15
"Nov 19, 1986",13.15
"Nov 18, 1986",13.15
"Nov 17, 1986",13.11
"Nov 14, 1986",13.1
"Nov 13, 1986",13.13
"Nov 12, 1986",13.09
"Nov 10, 1986",13.01
"Nov 07, 1986",13.01
"Nov 06, 1986",12.99
"Nov 05, 1986",12.94
"Nov 04, 1986",12.96
"Nov 03, 1986",12.95
"Oct 31, 1986",12.98
"Oct 30, 1986",12.95
"Oct 29, 1986",12.93
"Oct 28, 1986",12.92
"Oct 27, 1986",12.97
"Oct 24, 1986",12.96
"Oct 23, 1986",12.91
"Oct 22, 1986",12.86
"Oct 21, 1986",12.84
"Oct 20, 1986",12.83
"Oct 17, 1986",12.84
"Oct 16, 1986",12.81
"Oct 15, 1986",12.79
"Oct 14, 1986",12.76
"Oct 10, 1986",12.81
"Oct 09, 1986",12.78
"Oct 08, 1986",12.81
"Oct 07, 1986",12.77
"Oct 06, 1986",12.77
"Oct 03, 1986",12.77
"Oct 02, 1986",12.81
"Oct 01, 1986",12.8
"Sep 30, 1986",12.77
"Sep 29, 1986",12.78
"Sep 26, 1986",12.78
"Sep 25, 1986",12.74
"Sep 24, 1986",12.72
"Sep 23, 1986",12.75
"Sep 22, 1986",12.73
"Sep 19, 1986",12.68
"Sep 18, 1986",12.67
"Sep 17, 1986",12.72
"Sep 16, 1986",12.7
"Sep 15, 1986",12.7
"Sep 12, 1986",12.67
"Sep 11, 1986",12.64
"Sep 10, 1986",12.62
"Sep 09, 1986",12.62
"Sep 08, 1986",12.61
"Sep 05, 1986",12.57
"Sep 04, 1986",12.57
"Sep 03, 1986",12.58
"Sep 02, 1986",12.57
"Aug 29, 1986",12.54
"Aug 28, 1986",12.55
"Aug 27, 1986",12.58
"Aug 26, 1986",12.56
"Aug 25, 1986",12.57
"Aug 22, 1986",12.57
"Aug 21, 1986",12.59
"Aug 20, 1986",12.57
"Aug 19, 1986",12.61
"Aug 18, 1986",12.59
"Aug 15, 1986",12.55
"Aug 14, 1986",12.57
"Aug 13, 1986",12.58
"Aug 12, 1986",12.55
"Aug 11, 1986",12.54
"Aug 08, 1986",12.56
"Aug 07, 1986",12.57
"Aug 06, 1986",12.55
"Aug 05, 1986",12.53
"Aug 04, 1986",12.59
"Aug 01, 1986",12.58
"Jul 31, 1986",12.58
"Jul 30, 1986",12.57
"Jul 29, 1986",12.56
"Jul 28, 1986",12.58
"Jul 25, 1986",12.54
"Jul 24, 1986",12.53
"Jul 23, 1986",12.57
"Jul 22, 1986",12.56
"Jul 21, 1986",12.59
"Jul 18, 1986",12.59
"Jul 17, 1986",12.53
"Jul 16, 1986",12.47
"Jul 15, 1986",12.54
"Jul 14, 1986",12.62
"Jul 11, 1986",12.51
"Jul 10, 1986",12.48
"Jul 09, 1986",12.45
"Jul 08, 1986",12.37
"Jul 07, 1986",12.35
"Jul 03, 1986",12.36
"Jul 02, 1986",12.42
"Jul 01, 1986",12.4
"Jun 30, 1986",12.42
"Jun 27, 1986",12.54
"Jun 26, 1986",12.56
"Jun 25, 1986",12.52
"Jun 24, 1986",12.58
"Jun 23, 1986",12.71
"Jun 20, 1986",12.65
"Jun 19, 1986",12.62
"Jun 18, 1986",12.62
"Jun 17, 1986",12.62
"Jun 16, 1986",12.53
"Jun 13, 1986",12.59
"Jun 12, 1986",12.48
"Jun 11, 1986",12.44
"Jun 10, 1986",12.55
"Jun 09, 1986",12.63
"Jun 06, 1986",12.58
"Jun 05, 1986",12.69
"Jun 04, 1986",12.67
"Jun 03, 1986",12.7
"Jun 02, 1986",12.87
"May 30, 1986",12.77
"May 29, 1986",12.69
"May 28, 1986",12.63
"May 27, 1986",12.69
"May 23, 1986",12.64
"May 22, 1986",12.57
"May 21, 1986",12.5
"May 20, 1986",12.42
"May 19, 1986",12.46
"May 16, 1986",12.43
"May 15, 1986",12.36
"May 14, 1986",12.38
"May 13, 1986",12.32
"May 12, 1986",12.32
"May 09, 1986",12.36
"May 08, 1986",12.3
"May 07, 1986",12.34
"May 06, 1986",12.37
"May 05, 1986",12.44
"May 02, 1986",12.44
"May 01, 1986",12.35
"Apr 30, 1986",12.3
"Apr 29, 1986",12.27
"Apr 28, 1986",12.25
"Apr 25, 1986",12.28
"Apr 24, 1986",12.22
"Apr 23, 1986",12.29
"Apr 22, 1986",12.3
"Apr 21, 1986",12.36
"Apr 18, 1986",12.28
"Apr 17, 1986",12.34
"Apr 16, 1986",12.41
"Apr 15, 1986",12.49
"Apr 14, 1986",12.45
"Apr 11, 1986",12.48
"Apr 10, 1986",12.55
"Apr 09, 1986",12.56
"Apr 08, 1986",12.5
"Apr 07, 1986",12.54
"Apr 04, 1986",12.49
"Apr 03, 1986",12.44
"Apr 02, 1986",12.42
"Apr 01, 1986",12.43
"Mar 31, 1986",12.31
"Mar 28, 1986",12.31
"Mar 27, 1986",12.31
"Mar 26, 1986",12.33
"Mar 25, 1986",12.33
"Mar 24, 1986",12.19
"Mar 21, 1986",12.17
"Mar 20, 1986",12.17
"Mar 19, 1986",12.24
"Mar 18, 1986",12.23
"Mar 17, 1986",12.24
"Mar 14, 1986",12.25
"Mar 13, 1986",12.3
"Mar 12, 1986",12.2
"Mar 11, 1986",12.35
"Mar 10, 1986",12.25
"Mar 07, 1986",12.83
"Mar 06, 1986",12.27
"Mar 05, 1986",12.22
"Mar 04, 1986",12.23
"Mar 03, 1986",12.34
"Feb 28, 1986",12.27
"Feb 27, 1986",12.14
"Feb 26, 1986",12.13
"Feb 25, 1986",12.12
"Feb 24, 1986",12.26
"Feb 21, 1986",12.37
"Feb 20, 1986",12.24
"Feb 19, 1986",12.29
"Feb 18, 1986",12.4
"Feb 14, 1986",12.44
"Feb 13, 1986",12.43
"Feb 12, 1986",12.44
"Feb 11, 1986",12.49
"Feb 10, 1986",12.52
"Feb 07, 1986",12.53
"Feb 06, 1986",12.47
"Feb 05, 1986",12.49
"Feb 04, 1986",12.55
"Feb 03, 1986",12.45
"Jan 31, 1986",12.34
"Jan 30, 1986",12.3
"Jan 29, 1986",12.33
"Jan 28, 1986",12.34
"Jan 27, 1986",12.44
"Jan 24, 1986",12.37
"Jan 23, 1986",12.38
"Jan 22, 1986",12.38
"Jan 21, 1986",12.31
"Jan 17, 1986",12.22
"Jan 16, 1986",12.2
"Jan 15, 1986",12.21
"Jan 14, 1986",12.2
"Jan 13, 1986",12.18
"Jan 10, 1986",12.09
"Jan 09, 1986",12.19
"Jan 08, 1986",12.16
"Jan 07, 1986",12.13
"Jan 06, 1986",12.17
"Jan 03, 1986",12.12
"Jan 02, 1986",12.05
"Dec 31, 1985",12.11
"Dec 30, 1985",12.1
"Dec 27, 1985",12.19
"Dec 26, 1985",12.21
"Dec 24, 1985",12.21
"Dec 23, 1985",12.19
"Dec 20, 1985",12.19
"Dec 19, 1985",12.2
"Dec 18, 1985",12.19
"Dec 17, 1985",12.15
"Dec 16, 1985",12.17
"Dec 13, 1985",12.17
"Dec 12, 1985",12.18
"Dec 11, 1985",12.2
"Dec 10, 1985",12.2
"Dec 09, 1985",12.19
"Dec 06, 1985",12.1
"Dec 05, 1985",12.07
"Dec 04, 1985",12.07
"Dec 03, 1985",12.07
"Dec 02, 1985",12.04
"Nov 29, 1985",12.05
"Nov 27, 1985",12.02
"Nov 26, 1985",12.07
"Nov 25, 1985",12.03
"Nov 22, 1985",12.08
"Nov 21, 1985",12.07
"Nov 20, 1985",12.13
"Nov 19, 1985",12.12
"Nov 18, 1985",12.18
"Nov 15, 1985",12.14
"Nov 14, 1985",12.16
"Nov 13, 1985",12.16
"Nov 12, 1985",12.17
"Nov 08, 1985",12.19
"Nov 07, 1985",12.08
"Nov 06, 1985",12.08
"Nov 05, 1985",12.06
"Nov 04, 1985",12.06
"Nov 01, 1985",12.07
"Oct 31, 1985",12.05
"Oct 30, 1985",12.06
"Oct 29, 1985",12.07
"Oct 28, 1985",12.02
"Oct 25, 1985",12.04
"Oct 24, 1985",12
"Oct 23, 1985",12.01
"Oct 22, 1985",12.04
"Oct 21, 1985",12.03
"Oct 18, 1985",12.09
"Oct 17, 1985",12.08
"Oct 16, 1985",12.1
"Oct 15, 1985",12.09
"Oct 11, 1985",12.09
"Oct 10, 1985",12.08
"Oct 09, 1985",12.06
"Oct 08, 1985",12.05
"Oct 07, 1985",12.06
"Oct 04, 1985",11.95
"Oct 03, 1985",11.97
"Oct 02, 1985",11.87
"Oct 01, 1985",11.92
"Sep 30, 1985",11.97
"Sep 27, 1985",11.7
"Sep 26, 1985",11.7
"Sep 25, 1985",11.88
"Sep 24, 1985",11.85
"Sep 23, 1985",11.8
"Sep 20, 1985",12.22
"Sep 19, 1985",12.3
"Sep 18, 1985",12.31
"Sep 17, 1985",12.28
"Sep 16, 1985",12.3
"Sep 13, 1985",12.25
"Sep 12, 1985",12.44
"Sep 11, 1985",12.32
"Sep 10, 1985",12.33
"Sep 09, 1985",12.4
"Sep 06, 1985",12.22
"Sep 05, 1985",12.1
"Sep 04, 1985",12.08
"Sep 03, 1985",12.06
"Aug 30, 1985",11.96
"Aug 29, 1985",11.9
"Aug 28, 1985",11.88
"Aug 27, 1985",11.87
"Aug 26, 1985",11.92
"Aug 23, 1985",11.92
"Aug 22, 1985",11.83
"Aug 21, 1985",11.92
"Aug 20, 1985",11.88
"Aug 19, 1985",11.83
"Aug 16, 1985",11.82
"Aug 15, 1985",11.89
"Aug 14, 1985",11.96
"Aug 13, 1985",11.9
"Aug 12, 1985",11.94
"Aug 09, 1985",12.02
"Aug 08, 1985",12
"Aug 07, 1985",12.08
"Aug 06, 1985",11.98
"Aug 05, 1985",11.95
"Aug 02, 1985",11.44
"Aug 01, 1985",11.86
"Jul 31, 1985",11.8
"Jul 30, 1985",11.84
"Jul 29, 1985",11.86
"Jul 26, 1985",11.98
"Jul 25, 1985",11.92
"Jul 24, 1985",11.98
"Jul 23, 1985",11.86
"Jul 22, 1985",12.02
"Jul 19, 1985",11.9
"Jul 18, 1985",11.82
"Jul 17, 1985",11.83
"Jul 16, 1985",11.94
"Jul 15, 1985",11.97
"Jul 12, 1985",12.02
"Jul 11, 1985",12.02
"Jul 10, 1985",12.02
"Jul 09, 1985",12.17
"Jul 08, 1985",12.32
"Jul 05, 1985",12.37
"Jul 03, 1985",12.37
"Jul 02, 1985",12.38
"Jul 01, 1985",12.3
"Jun 28, 1985",12.4
"Jun 27, 1985",12.4
"Jun 26, 1985",12.4
"Jun 25, 1985",12.39
"Jun 24, 1985",12.45
"Jun 21, 1985",12.42
"Jun 20, 1985",12.32
"Jun 19, 1985",12.32
"Jun 18, 1985",12.44
"Jun 17, 1985",12.49
"Jun 14, 1985",12.48
"Jun 13, 1985",12.54
"Jun 12, 1985",12.53
"Jun 11, 1985",12.54
"Jun 10, 1985",12.51
"Jun 07, 1985",12.47
"Jun 06, 1985",12.46
"Jun 05, 1985",12.44
"Jun 04, 1985",12.42
"Jun 03, 1985",12.39
"May 31, 1985",12.47
"May 30, 1985",12.44
"May 29, 1985",12.53
"May 28, 1985",12.52
"May 24, 1985",12.42
"May 23, 1985",12.47
"May 22, 1985",12.42
"May 21, 1985",12.36
"May 20, 1985",12.24
"May 17, 1985",12.48
"May 16, 1985",12.46
"May 15, 1985",12.39
"May 14, 1985",12.49
"May 13, 1985",12.55
"May 10, 1985",12.55
"May 09, 1985",12.54
"May 08, 1985",12.64
"May 07, 1985",12.6
"May 06, 1985",12.62
"May 03, 1985",12.62
"May 02, 1985",12.65
"May 01, 1985",12.55
"Apr 30, 1985",12.43
"Apr 29, 1985",12.5
"Apr 26, 1985",12.5
"Apr 25, 1985",12.45
"Apr 24, 1985",12.43
"Apr 23, 1985",12.32
"Apr 22, 1985",12.22
"Apr 19, 1985",12.17
"Apr 18, 1985",12.37
"Apr 17, 1985",12.17
"Apr 16, 1985",12.2
"Apr 15, 1985",12.25
"Apr 12, 1985",12.3
"Apr 11, 1985",12.45
"Apr 10, 1985",12.6
"Apr 09, 1985",12.57
"Apr 08, 1985",12.4
"Apr 05, 1985",12.57
"Apr 04, 1985",12.57
"Apr 03, 1985",12.4
"Apr 02, 1985",12.56
"Apr 01, 1985",12.38
"Mar 29, 1985",12.2
"Mar 28, 1985",12.5
"Mar 27, 1985",12.4
"Mar 26, 1985",12.81
"Mar 25, 1985",12.77
"Mar 22, 1985",12.66
"Mar 21, 1985",12.65
"Mar 20, 1985",12.6
"Mar 19, 1985",12.77
"Mar 18, 1985",13
"Mar 15, 1985",13.1
"Mar 14, 1985",13.06
"Mar 13, 1985",13.02
"Mar 12, 1985",12.92
"Mar 11, 1985",13.04
"Mar 08, 1985",13.16
"Mar 07, 1985",13.06
"Mar 06, 1985",13.16
"Mar 05, 1985",13.15
"Mar 04, 1985",13.08
"Mar 01, 1985",12.98
"Feb 28, 1985",12.93
"Feb 27, 1985",13
"Feb 26, 1985",13.22
"Feb 25, 1985",13.1
"Feb 22, 1985",13.07
"Feb 21, 1985",13.01
"Feb 20, 1985",12.98
"Feb 19, 1985",12.96
"Feb 15, 1985",12.89
"Feb 14, 1985",12.97
"Feb 13, 1985",12.95
"Feb 11, 1985",12.85
"Feb 08, 1985",12.84
"Feb 07, 1985",12.81
"Feb 06, 1985",12.81
"Feb 05, 1985",12.77
"Feb 04, 1985",12.75
"Feb 01, 1985",12.68
"Jan 31, 1985",12.67
"Jan 30, 1985",12.71
"Jan 29, 1985",12.65
"Jan 28, 1985",12.65
"Jan 25, 1985",12.65
"Jan 24, 1985",12.7
"Jan 23, 1985",12.64
"Jan 22, 1985",12.64
"Jan 18, 1985",12.67
"Jan 17, 1985",12.67
"Jan 16, 1985",12.67
"Jan 15, 1985",12.7
"Jan 14, 1985",12.63
"Jan 11, 1985",12.65
"Jan 10, 1985",12.62
"Jan 09, 1985",12.58
"Jan 08, 1985",12.56
"Jan 07, 1985",12.53
"Jan 04, 1985",12.5
"Jan 03, 1985",12.38
"Jan 02, 1985",12.38
"Dec 31, 1984",12.38
"Dec 28, 1984",12.4
"Dec 27, 1984",12.38
"Dec 26, 1984",12.32
"Dec 24, 1984",12.32
"Dec 21, 1984",12.32
"Dec 20, 1984",12.26
"Dec 19, 1984",12.26
"Dec 18, 1984",12.26
"Dec 17, 1984",12.26
"Dec 14, 1984",12.26
"Dec 13, 1984",12.26
"Dec 12, 1984",12.26
"Dec 11, 1984",12.26
"Dec 10, 1984",12.26
"Dec 07, 1984",12.26
"Dec 06, 1984",12.26
"Dec 05, 1984",12.29
"Dec 04, 1984",12.29
"Dec 03, 1984",12.29
"Nov 30, 1984",12.29
"Nov 29, 1984",12.15
"Nov 28, 1984",12.15
"Nov 27, 1984",12.15
"Nov 26, 1984",12.15
"Nov 23, 1984",12.15
"Nov 21, 1984",12.15
"Nov 20, 1984",12.09
"Nov 19, 1984",12.06
"Nov 16, 1984",12.06
"Nov 15, 1984",12.04
"Nov 14, 1984",12.04
"Nov 13, 1984",12
"Nov 09, 1984",12
"Nov 08, 1984",12.01
"Nov 07, 1984",12.01
"Nov 05, 1984",11.97
"Nov 02, 1984",11.97
"Nov 01, 1984",12.05
"Oct 31, 1984",12.12
"Oct 30, 1984",12.15
"Oct 29, 1984",12.13
"Oct 26, 1984",12.08
"Oct 25, 1984",12.02
"Oct 24, 1984",12.02
"Oct 23, 1984",12.06
"Oct 22, 1984",12.1
"Oct 19, 1984",12.04
"Oct 18, 1984",12.1
"Oct 17, 1984",12.11
"Oct 16, 1984",12.1
"Oct 15, 1984",12.02
"Oct 12, 1984",12.02
"Oct 11, 1984",11.99
"Oct 10, 1984",11.99
"Oct 09, 1984",11.98
"Oct 05, 1984",11.92
"Oct 04, 1984",11.9
"Oct 03, 1984",11.87
"Oct 02, 1984",11.92
"Oct 01, 1984",11.95
"Sep 28, 1984",11.92
"Sep 27, 1984",11.94
"Sep 26, 1984",11.96
"Sep 25, 1984",11.9
"Sep 24, 1984",11.84
"Sep 21, 1984",11.96
"Sep 20, 1984",11.96
"Sep 19, 1984",11.98
"Sep 18, 1984",12
"Sep 17, 1984",11.82
"Sep 14, 1984",11.82
"Sep 13, 1984",11.79
"Sep 12, 1984",11.78
"Sep 11, 1984",11.8
